[s],CH1[V]
-1.5236E-05,2.874E-02
-1.5230E-05,2.074E-02
-1.5230E-05,2.474E-02
-1.5224E-05,2.074E-02
-1.5224E-05,2.474E-02
-1.5218E-05,2.074E-02
-1.5218E-05,2.074E-02
-1.5212E-05,1.674E-02
-1.5212E-05,2.074E-02
-1.5206E-05,1.674E-02
-1.5206E-05,2.074E-02
-1.5200E-05,1.674E-02
-1.5200E-05,1.674E-02
-1.5194E-05,1.674E-02
-1.5194E-05,1.674E-02
-1.5188E-05,8.737E-03
-1.5188E-05,1.674E-02
-1.5182E-05,8.737E-03
-1.5182E-05,1.274E-02
-1.5176E-05,8.737E-03
-1.5176E-05,1.274E-02
-1.5170E-05,8.737E-03
-1.5170E-05,8.737E-03
-1.5164E-05,4.737E-03
-1.5164E-05,8.737E-03
-1.5158E-05,4.737E-03
-1.5158E-05,8.737E-03
-1.5152E-05,7.367E-04
-1.5152E-05,4.737E-03
-1.5146E-05,7.367E-04
-1.5146E-05,4.737E-03
-1.5140E-05,7.367E-04
-1.5140E-05,4.737E-03
-1.5134E-05,-3.263E-03
-1.5134E-05,4.737E-03
-1.5128E-05,-3.263E-03
-1.5128E-05,7.367E-04
-1.5122E-05,-7.263E-03
-1.5122E-05,-3.263E-03
-1.5116E-05,-7.263E-03
-1.5116E-05,-3.263E-03
-1.5110E-05,-7.263E-03
-1.5110E-05,-3.263E-03
-1.5104E-05,-1.126E-02
-1.5104E-05,-7.263E-03
-1.5098E-05,-1.126E-02
-1.5098E-05,-7.263E-03
-1.5092E-05,-1.526E-02
-1.5092E-05,-1.126E-02
-1.5086E-05,-1.526E-02
-1.5086E-05,-1.126E-02
-1.5080E-05,-1.526E-02
-1.5080E-05,-1.526E-02
-1.5074E-05,-1.926E-02
-1.5074E-05,-1.526E-02
-1.5068E-05,-1.926E-02
-1.5068E-05,-1.926E-02
-1.5062E-05,-2.326E-02
-1.5062E-05,-1.926E-02
-1.5056E-05,-2.326E-02
-1.5056E-05,-2.326E-02
-1.5050E-05,-2.726E-02
-1.5050E-05,-2.326E-02
-1.5044E-05,-2.726E-02
-1.5044E-05,-2.326E-02
-1.5038E-05,-2.726E-02
-1.5038E-05,-2.326E-02
-1.5032E-05,-2.726E-02
-1.5032E-05,-2.726E-02
-1.5026E-05,-3.126E-02
-1.5026E-05,-2.726E-02
-1.5020E-05,-3.126E-02
-1.5020E-05,-2.726E-02
-1.5014E-05,-3.126E-02
-1.5014E-05,-3.126E-02
-1.5008E-05,-3.526E-02
-1.5008E-05,-3.126E-02
-1.5002E-05,-3.526E-02
-1.5002E-05,-3.126E-02
-1.4996E-05,-3.526E-02
-1.4996E-05,-3.126E-02
-1.4990E-05,-3.926E-02
-1.4990E-05,-3.526E-02
-1.4984E-05,-3.926E-02
-1.4984E-05,-3.526E-02
-1.4978E-05,-3.926E-02
-1.4978E-05,-3.526E-02
-1.4972E-05,-4.326E-02
-1.4972E-05,-3.526E-02
-1.4966E-05,-4.326E-02
-1.4966E-05,-3.926E-02
-1.4960E-05,-4.326E-02
-1.4960E-05,-3.926E-02
-1.4954E-05,-4.326E-02
-1.4954E-05,-3.926E-02
-1.4948E-05,-4.726E-02
-1.4948E-05,-4.326E-02
-1.4942E-05,-4.726E-02
-1.4942E-05,-4.326E-02
-1.4936E-05,-4.726E-02
-1.4936E-05,-4.326E-02
-1.4930E-05,-5.126E-02
-1.4930E-05,-4.726E-02
-1.4924E-05,-5.126E-02
-1.4924E-05,-4.726E-02
-1.4918E-05,-5.126E-02
-1.4918E-05,-4.726E-02
-1.4912E-05,-5.126E-02
-1.4912E-05,-5.126E-02
-1.4906E-05,-5.126E-02
-1.4906E-05,-5.126E-02
-1.4900E-05,-5.526E-02
-1.4900E-05,-5.126E-02
-1.4894E-05,-5.526E-02
-1.4894E-05,-5.126E-02
-1.4888E-05,-5.926E-02
-1.4888E-05,-5.126E-02
-1.4882E-05,-5.526E-02
-1.4882E-05,-5.526E-02
-1.4876E-05,-5.526E-02
-1.4876E-05,-5.526E-02
-1.4870E-05,-5.926E-02
-1.4870E-05,-5.526E-02
-1.4864E-05,-5.926E-02
-1.4864E-05,-5.526E-02
-1.4858E-05,-5.926E-02
-1.4858E-05,-5.526E-02
-1.4852E-05,-6.326E-02
-1.4852E-05,-5.526E-02
-1.4846E-05,-6.326E-02
-1.4846E-05,-5.926E-02
-1.4840E-05,-6.326E-02
-1.4840E-05,-5.926E-02
-1.4834E-05,-6.326E-02
-1.4834E-05,-5.926E-02
-1.4828E-05,-6.326E-02
-1.4828E-05,-5.926E-02
-1.4822E-05,-6.326E-02
-1.4822E-05,-5.926E-02
-1.4816E-05,-6.326E-02
-1.4816E-05,-5.926E-02
-1.4810E-05,-6.326E-02
-1.4810E-05,-5.926E-02
-1.4804E-05,-6.326E-02
-1.4804E-05,-5.926E-02
-1.4798E-05,-6.326E-02
-1.4798E-05,-6.326E-02
-1.4792E-05,-6.326E-02
-1.4792E-05,-6.326E-02
-1.4786E-05,-6.326E-02
-1.4786E-05,-5.926E-02
-1.4780E-05,-6.726E-02
-1.4780E-05,-5.926E-02
-1.4774E-05,-6.726E-02
-1.4774E-05,-6.326E-02
-1.4768E-05,-6.726E-02
-1.4768E-05,-6.326E-02
-1.4762E-05,-6.726E-02
-1.4762E-05,-6.326E-02
-1.4756E-05,-6.726E-02
-1.4756E-05,-6.326E-02
-1.4750E-05,-6.726E-02
-1.4750E-05,-6.326E-02
-1.4744E-05,-6.726E-02
-1.4744E-05,-6.326E-02
-1.4738E-05,-6.726E-02
-1.4738E-05,-6.326E-02
-1.4732E-05,-6.726E-02
-1.4732E-05,-6.326E-02
-1.4726E-05,-6.726E-02
-1.4726E-05,-6.326E-02
-1.4720E-05,-6.726E-02
-1.4720E-05,-6.326E-02
-1.4714E-05,-6.726E-02
-1.4714E-05,-6.326E-02
-1.4708E-05,-6.726E-02
-1.4708E-05,-6.326E-02
-1.4702E-05,-6.726E-02
-1.4702E-05,-6.326E-02
-1.4696E-05,-6.726E-02
-1.4696E-05,-6.326E-02
-1.4690E-05,-6.326E-02
-1.4690E-05,-6.326E-02
-1.4684E-05,-6.326E-02
-1.4684E-05,-5.926E-02
-1.4678E-05,-6.326E-02
-1.4678E-05,-6.326E-02
-1.4672E-05,-6.326E-02
-1.4672E-05,-5.926E-02
-1.4666E-05,-6.326E-02
-1.4666E-05,-5.926E-02
-1.4660E-05,-5.926E-02
-1.4660E-05,-5.926E-02
-1.4654E-05,-6.326E-02
-1.4654E-05,-5.926E-02
-1.4648E-05,-6.326E-02
-1.4648E-05,-5.926E-02
-1.4642E-05,-5.926E-02
-1.4642E-05,-5.926E-02
-1.4636E-05,-5.926E-02
-1.4636E-05,-5.526E-02
-1.4630E-05,-5.926E-02
-1.4630E-05,-5.526E-02
-1.4624E-05,-5.926E-02
-1.4624E-05,-5.526E-02
-1.4618E-05,-5.926E-02
-1.4618E-05,-5.526E-02
-1.4612E-05,-5.526E-02
-1.4612E-05,-5.526E-02
-1.4606E-05,-5.526E-02
-1.4606E-05,-5.126E-02
-1.4600E-05,-5.526E-02
-1.4600E-05,-5.126E-02
-1.4594E-05,-5.526E-02
-1.4594E-05,-5.126E-02
-1.4588E-05,-5.526E-02
-1.4588E-05,-5.126E-02
-1.4582E-05,-5.526E-02
-1.4582E-05,-5.126E-02
-1.4576E-05,-5.526E-02
-1.4576E-05,-4.726E-02
-1.4570E-05,-5.126E-02
-1.4570E-05,-4.726E-02
-1.4564E-05,-5.126E-02
-1.4564E-05,-4.726E-02
-1.4558E-05,-5.126E-02
-1.4558E-05,-4.726E-02
-1.4552E-05,-5.126E-02
-1.4552E-05,-4.726E-02
-1.4546E-05,-4.726E-02
-1.4546E-05,-4.326E-02
-1.4540E-05,-4.726E-02
-1.4540E-05,-4.326E-02
-1.4534E-05,-4.726E-02
-1.4534E-05,-4.326E-02
-1.4528E-05,-4.326E-02
-1.4528E-05,-4.326E-02
-1.4522E-05,-4.326E-02
-1.4522E-05,-4.326E-02
-1.4516E-05,-4.326E-02
-1.4516E-05,-3.926E-02
-1.4510E-05,-3.926E-02
-1.4510E-05,-3.926E-02
-1.4504E-05,-3.926E-02
-1.4504E-05,-3.926E-02
-1.4498E-05,-3.926E-02
-1.4498E-05,-3.526E-02
-1.4492E-05,-3.926E-02
-1.4492E-05,-3.526E-02
-1.4486E-05,-3.926E-02
-1.4486E-05,-3.126E-02
-1.4480E-05,-3.526E-02
-1.4480E-05,-3.126E-02
-1.4474E-05,-3.526E-02
-1.4474E-05,-3.126E-02
-1.4468E-05,-3.126E-02
-1.4468E-05,-3.126E-02
-1.4462E-05,-3.126E-02
-1.4462E-05,-3.126E-02
-1.4456E-05,-3.126E-02
-1.4456E-05,-2.726E-02
-1.4450E-05,-2.726E-02
-1.4450E-05,-2.726E-02
-1.4444E-05,-2.726E-02
-1.4444E-05,-2.326E-02
-1.4438E-05,-2.726E-02
-1.4438E-05,-2.326E-02
-1.4432E-05,-2.326E-02
-1.4432E-05,-2.326E-02
-1.4426E-05,-2.326E-02
-1.4426E-05,-1.926E-02
-1.4420E-05,-2.326E-02
-1.4420E-05,-1.926E-02
-1.4414E-05,-2.326E-02
-1.4414E-05,-1.926E-02
-1.4408E-05,-1.926E-02
-1.4408E-05,-1.526E-02
-1.4402E-05,-1.926E-02
-1.4402E-05,-1.526E-02
-1.4396E-05,-1.526E-02
-1.4396E-05,-1.526E-02
-1.4390E-05,-1.526E-02
-1.4390E-05,-1.126E-02
-1.4384E-05,-1.526E-02
-1.4384E-05,-1.126E-02
-1.4378E-05,-1.126E-02
-1.4378E-05,-1.126E-02
-1.4372E-05,-1.126E-02
-1.4372E-05,-7.263E-03
-1.4366E-05,-7.263E-03
-1.4366E-05,-3.263E-03
-1.4360E-05,-7.263E-03
-1.4360E-05,-3.263E-03
-1.4354E-05,-7.263E-03
-1.4354E-05,-3.263E-03
-1.4348E-05,-3.263E-03
-1.4348E-05,-3.263E-03
-1.4342E-05,-3.263E-03
-1.4342E-05,7.367E-04
-1.4336E-05,-3.263E-03
-1.4336E-05,7.367E-04
-1.4330E-05,7.367E-04
-1.4330E-05,7.367E-04
-1.4324E-05,7.367E-04
-1.4324E-05,4.737E-03
-1.4318E-05,7.367E-04
-1.4318E-05,8.737E-03
-1.4312E-05,7.367E-04
-1.4312E-05,8.737E-03
-1.4306E-05,4.737E-03
-1.4306E-05,8.737E-03
-1.4300E-05,4.737E-03
-1.4300E-05,8.737E-03
-1.4294E-05,4.737E-03
-1.4294E-05,1.274E-02
-1.4288E-05,8.737E-03
-1.4288E-05,1.274E-02
-1.4282E-05,8.737E-03
-1.4282E-05,1.274E-02
-1.4276E-05,1.274E-02
-1.4276E-05,1.674E-02
-1.4270E-05,1.674E-02
-1.4270E-05,1.674E-02
-1.4264E-05,1.674E-02
-1.4264E-05,1.674E-02
-1.4258E-05,1.674E-02
-1.4258E-05,1.674E-02
-1.4252E-05,1.674E-02
-1.4252E-05,2.074E-02
-1.4246E-05,2.074E-02
-1.4246E-05,2.474E-02
-1.4240E-05,2.074E-02
-1.4240E-05,2.474E-02
-1.4234E-05,2.074E-02
-1.4234E-05,2.474E-02
-1.4228E-05,2.074E-02
-1.4228E-05,2.874E-02
-1.4222E-05,2.074E-02
-1.4222E-05,2.874E-02
-1.4216E-05,2.474E-02
-1.4216E-05,2.874E-02
-1.4210E-05,2.874E-02
-1.4210E-05,3.274E-02
-1.4204E-05,2.874E-02
-1.4204E-05,3.274E-02
-1.4198E-05,2.874E-02
-1.4198E-05,3.274E-02
-1.4192E-05,2.874E-02
-1.4192E-05,3.274E-02
-1.4186E-05,3.274E-02
-1.4186E-05,3.274E-02
-1.4180E-05,3.274E-02
-1.4180E-05,3.674E-02
-1.4174E-05,3.274E-02
-1.4174E-05,3.674E-02
-1.4168E-05,3.274E-02
-1.4168E-05,3.674E-02
-1.4162E-05,3.674E-02
-1.4162E-05,4.074E-02
-1.4156E-05,3.674E-02
-1.4156E-05,4.074E-02
-1.4150E-05,3.674E-02
-1.4150E-05,4.074E-02
-1.4144E-05,3.674E-02
-1.4144E-05,4.074E-02
-1.4138E-05,4.074E-02
-1.4138E-05,4.474E-02
-1.4132E-05,4.074E-02
-1.4132E-05,4.474E-02
-1.4126E-05,4.074E-02
-1.4126E-05,4.474E-02
-1.4120E-05,4.474E-02
-1.4120E-05,4.474E-02
-1.4114E-05,4.474E-02
-1.4114E-05,4.474E-02
-1.4108E-05,4.474E-02
-1.4108E-05,4.874E-02
-1.4102E-05,4.474E-02
-1.4102E-05,4.874E-02
-1.4096E-05,4.474E-02
-1.4096E-05,4.874E-02
-1.4090E-05,4.474E-02
-1.4090E-05,4.874E-02
-1.4084E-05,4.874E-02
-1.4084E-05,4.874E-02
-1.4078E-05,4.874E-02
-1.4078E-05,4.874E-02
-1.4072E-05,4.874E-02
-1.4072E-05,5.274E-02
-1.4066E-05,4.874E-02
-1.4066E-05,5.274E-02
-1.4060E-05,4.874E-02
-1.4060E-05,5.274E-02
-1.4054E-05,5.274E-02
-1.4054E-05,5.274E-02
-1.4048E-05,5.274E-02
-1.4048E-05,5.274E-02
-1.4042E-05,5.274E-02
-1.4042E-05,5.674E-02
-1.4036E-05,5.274E-02
-1.4036E-05,5.674E-02
-1.4030E-05,5.274E-02
-1.4030E-05,5.674E-02
-1.4024E-05,5.274E-02
-1.4024E-05,5.674E-02
-1.4018E-05,5.274E-02
-1.4018E-05,5.674E-02
-1.4012E-05,5.274E-02
-1.4012E-05,5.674E-02
-1.4006E-05,5.274E-02
-1.4006E-05,5.674E-02
-1.4000E-05,5.674E-02
-1.4000E-05,5.674E-02
-1.3994E-05,5.274E-02
-1.3994E-05,6.074E-02
-1.3988E-05,5.274E-02
-1.3988E-05,5.674E-02
-1.3982E-05,5.274E-02
-1.3982E-05,5.674E-02
-1.3976E-05,5.674E-02
-1.3976E-05,5.674E-02
-1.3970E-05,5.674E-02
-1.3970E-05,6.074E-02
-1.3964E-05,5.674E-02
-1.3964E-05,5.674E-02
-1.3958E-05,5.674E-02
-1.3958E-05,6.074E-02
-1.3952E-05,5.674E-02
-1.3952E-05,6.074E-02
-1.3946E-05,5.674E-02
-1.3946E-05,6.074E-02
-1.3940E-05,5.274E-02
-1.3940E-05,5.674E-02
-1.3934E-05,5.674E-02
-1.3934E-05,6.074E-02
-1.3928E-05,5.674E-02
-1.3928E-05,6.074E-02
-1.3922E-05,5.274E-02
-1.3922E-05,5.674E-02
-1.3916E-05,5.674E-02
-1.3916E-05,5.674E-02
-1.3910E-05,5.674E-02
-1.3910E-05,5.674E-02
-1.3904E-05,5.274E-02
-1.3904E-05,6.074E-02
-1.3898E-05,5.274E-02
-1.3898E-05,6.074E-02
-1.3892E-05,5.674E-02
-1.3892E-05,5.674E-02
-1.3886E-05,5.274E-02
-1.3886E-05,5.674E-02
-1.3880E-05,5.674E-02
-1.3880E-05,5.674E-02
-1.3874E-05,5.274E-02
-1.3874E-05,5.674E-02
-1.3868E-05,5.274E-02
-1.3868E-05,5.674E-02
-1.3862E-05,5.274E-02
-1.3862E-05,5.674E-02
-1.3856E-05,5.274E-02
-1.3856E-05,5.274E-02
-1.3850E-05,5.274E-02
-1.3850E-05,5.674E-02
-1.3844E-05,5.274E-02
-1.3844E-05,5.674E-02
-1.3838E-05,5.274E-02
-1.3838E-05,5.274E-02
-1.3832E-05,4.874E-02
-1.3832E-05,5.274E-02
-1.3826E-05,4.874E-02
-1.3826E-05,5.274E-02
-1.3820E-05,4.874E-02
-1.3820E-05,5.274E-02
-1.3814E-05,4.874E-02
-1.3814E-05,5.274E-02
-1.3808E-05,4.874E-02
-1.3808E-05,5.274E-02
-1.3802E-05,4.874E-02
-1.3802E-05,4.874E-02
-1.3796E-05,4.474E-02
-1.3796E-05,4.874E-02
-1.3790E-05,4.474E-02
-1.3790E-05,4.874E-02
-1.3784E-05,4.474E-02
-1.3784E-05,4.874E-02
-1.3778E-05,4.474E-02
-1.3778E-05,4.874E-02
-1.3772E-05,4.074E-02
-1.3772E-05,4.474E-02
-1.3766E-05,4.074E-02
-1.3766E-05,4.474E-02
-1.3760E-05,4.474E-02
-1.3760E-05,4.474E-02
-1.3754E-05,4.074E-02
-1.3754E-05,4.474E-02
-1.3748E-05,4.074E-02
-1.3748E-05,4.474E-02
-1.3742E-05,4.074E-02
-1.3742E-05,4.074E-02
-1.3736E-05,3.674E-02
-1.3736E-05,4.074E-02
-1.3730E-05,3.674E-02
-1.3730E-05,4.074E-02
-1.3724E-05,3.274E-02
-1.3724E-05,4.074E-02
-1.3718E-05,3.274E-02
-1.3718E-05,3.674E-02
-1.3712E-05,3.274E-02
-1.3712E-05,3.674E-02
-1.3706E-05,3.274E-02
-1.3706E-05,3.674E-02
-1.3700E-05,3.274E-02
-1.3700E-05,3.274E-02
-1.3694E-05,3.274E-02
-1.3694E-05,3.274E-02
-1.3688E-05,2.874E-02
-1.3688E-05,3.274E-02
-1.3682E-05,2.874E-02
-1.3682E-05,3.274E-02
-1.3676E-05,2.874E-02
-1.3676E-05,3.274E-02
-1.3670E-05,2.474E-02
-1.3670E-05,3.274E-02
-1.3664E-05,2.474E-02
-1.3664E-05,2.874E-02
-1.3658E-05,2.074E-02
-1.3658E-05,2.874E-02
-1.3652E-05,2.074E-02
-1.3652E-05,2.474E-02
-1.3646E-05,2.074E-02
-1.3646E-05,2.474E-02
-1.3640E-05,2.074E-02
-1.3640E-05,2.074E-02
-1.3634E-05,1.674E-02
-1.3634E-05,2.074E-02
-1.3628E-05,1.674E-02
-1.3628E-05,2.074E-02
-1.3622E-05,1.674E-02
-1.3622E-05,2.074E-02
-1.3616E-05,1.274E-02
-1.3616E-05,1.674E-02
-1.3610E-05,1.274E-02
-1.3610E-05,1.674E-02
-1.3604E-05,1.274E-02
-1.3604E-05,1.674E-02
-1.3598E-05,8.737E-03
-1.3598E-05,1.274E-02
-1.3592E-05,8.737E-03
-1.3592E-05,1.274E-02
-1.3586E-05,8.737E-03
-1.3586E-05,1.274E-02
-1.3580E-05,8.737E-03
-1.3580E-05,1.274E-02
-1.3574E-05,8.737E-03
-1.3574E-05,8.737E-03
-1.3568E-05,4.737E-03
-1.3568E-05,8.737E-03
-1.3562E-05,4.737E-03
-1.3562E-05,8.737E-03
-1.3556E-05,4.737E-03
-1.3556E-05,8.737E-03
-1.3550E-05,7.367E-04
-1.3550E-05,4.737E-03
-1.3544E-05,7.367E-04
-1.3544E-05,4.737E-03
-1.3538E-05,7.367E-04
-1.3538E-05,7.367E-04
-1.3532E-05,-3.263E-03
-1.3532E-05,7.367E-04
-1.3526E-05,-3.263E-03
-1.3526E-05,7.367E-04
-1.3520E-05,-7.263E-03
-1.3520E-05,-3.263E-03
-1.3514E-05,-7.263E-03
-1.3514E-05,-3.263E-03
-1.3508E-05,-7.263E-03
-1.3508E-05,-3.263E-03
-1.3502E-05,-1.126E-02
-1.3502E-05,-7.263E-03
-1.3496E-05,-1.126E-02
-1.3496E-05,-7.263E-03
-1.3490E-05,-1.126E-02
-1.3490E-05,-7.263E-03
-1.3484E-05,-1.126E-02
-1.3484E-05,-1.126E-02
-1.3478E-05,-1.526E-02
-1.3478E-05,-1.126E-02
-1.3472E-05,-1.526E-02
-1.3472E-05,-1.126E-02
-1.3466E-05,-1.926E-02
-1.3466E-05,-1.526E-02
-1.3460E-05,-1.926E-02
-1.3460E-05,-1.526E-02
-1.3454E-05,-1.926E-02
-1.3454E-05,-1.526E-02
-1.3448E-05,-1.926E-02
-1.3448E-05,-1.526E-02
-1.3442E-05,-2.326E-02
-1.3442E-05,-1.926E-02
-1.3436E-05,-2.326E-02
-1.3436E-05,-1.926E-02
-1.3430E-05,-2.726E-02
-1.3430E-05,-1.926E-02
-1.3424E-05,-2.726E-02
-1.3424E-05,-2.326E-02
-1.3418E-05,-2.726E-02
-1.3418E-05,-2.326E-02
-1.3412E-05,-2.726E-02
-1.3412E-05,-2.326E-02
-1.3406E-05,-2.726E-02
-1.3406E-05,-2.326E-02
-1.3400E-05,-2.726E-02
-1.3400E-05,-2.726E-02
-1.3394E-05,-3.126E-02
-1.3394E-05,-2.726E-02
-1.3388E-05,-3.126E-02
-1.3388E-05,-2.726E-02
-1.3382E-05,-3.126E-02
-1.3382E-05,-3.126E-02
-1.3376E-05,-3.126E-02
-1.3376E-05,-3.126E-02
-1.3370E-05,-3.526E-02
-1.3370E-05,-3.126E-02
-1.3364E-05,-3.526E-02
-1.3364E-05,-3.126E-02
-1.3358E-05,-3.526E-02
-1.3358E-05,-3.126E-02
-1.3352E-05,-3.526E-02
-1.3352E-05,-3.526E-02
-1.3346E-05,-3.926E-02
-1.3346E-05,-3.526E-02
-1.3340E-05,-3.926E-02
-1.3340E-05,-3.526E-02
-1.3334E-05,-3.926E-02
-1.3334E-05,-3.526E-02
-1.3328E-05,-3.926E-02
-1.3328E-05,-3.526E-02
-1.3322E-05,-3.926E-02
-1.3322E-05,-3.926E-02
-1.3316E-05,-3.926E-02
-1.3316E-05,-3.926E-02
-1.3310E-05,-4.326E-02
-1.3310E-05,-3.926E-02
-1.3304E-05,-4.326E-02
-1.3304E-05,-3.926E-02
-1.3298E-05,-4.326E-02
-1.3298E-05,-3.926E-02
-1.3292E-05,-4.326E-02
-1.3292E-05,-3.926E-02
-1.3286E-05,-4.326E-02
-1.3286E-05,-4.326E-02
-1.3280E-05,-4.326E-02
-1.3280E-05,-4.326E-02
-1.3274E-05,-4.726E-02
-1.3274E-05,-4.326E-02
-1.3268E-05,-4.726E-02
-1.3268E-05,-4.326E-02
-1.3262E-05,-4.726E-02
-1.3262E-05,-4.326E-02
-1.3256E-05,-4.726E-02
-1.3256E-05,-4.726E-02
-1.3250E-05,-4.726E-02
-1.3250E-05,-4.726E-02
-1.3244E-05,-4.726E-02
-1.3244E-05,-4.726E-02
-1.3238E-05,-5.126E-02
-1.3238E-05,-4.726E-02
-1.3232E-05,-5.126E-02
-1.3232E-05,-4.726E-02
-1.3226E-05,-5.126E-02
-1.3226E-05,-4.726E-02
-1.3220E-05,-5.126E-02
-1.3220E-05,-4.726E-02
-1.3214E-05,-5.126E-02
-1.3214E-05,-4.726E-02
-1.3208E-05,-5.126E-02
-1.3208E-05,-4.726E-02
-1.3202E-05,-5.126E-02
-1.3202E-05,-4.726E-02
-1.3196E-05,-5.126E-02
-1.3196E-05,-4.726E-02
-1.3190E-05,-5.126E-02
-1.3190E-05,-4.726E-02
-1.3184E-05,-5.526E-02
-1.3184E-05,-4.726E-02
-1.3178E-05,-5.526E-02
-1.3178E-05,-4.726E-02
-1.3172E-05,-5.126E-02
-1.3172E-05,-4.726E-02
-1.3166E-05,-5.126E-02
-1.3166E-05,-4.726E-02
-1.3160E-05,-5.126E-02
-1.3160E-05,-4.726E-02
-1.3154E-05,-5.126E-02
-1.3154E-05,-5.126E-02
-1.3148E-05,-5.126E-02
-1.3148E-05,-5.126E-02
-1.3142E-05,-5.126E-02
-1.3142E-05,-5.126E-02
-1.3136E-05,-5.126E-02
-1.3136E-05,-4.726E-02
-1.3130E-05,-5.126E-02
-1.3130E-05,-4.726E-02
-1.3124E-05,-5.126E-02
-1.3124E-05,-4.726E-02
-1.3118E-05,-5.126E-02
-1.3118E-05,-4.726E-02
-1.3112E-05,-5.126E-02
-1.3112E-05,-5.126E-02
-1.3106E-05,-5.126E-02
-1.3106E-05,-4.726E-02
-1.3100E-05,-5.126E-02
-1.3100E-05,-4.726E-02
-1.3094E-05,-5.126E-02
-1.3094E-05,-4.726E-02
-1.3088E-05,-5.126E-02
-1.3088E-05,-4.726E-02
-1.3082E-05,-5.126E-02
-1.3082E-05,-4.726E-02
-1.3076E-05,-5.126E-02
-1.3076E-05,-4.726E-02
-1.3070E-05,-5.126E-02
-1.3070E-05,-4.726E-02
-1.3064E-05,-5.126E-02
-1.3064E-05,-4.726E-02
-1.3058E-05,-5.126E-02
-1.3058E-05,-4.726E-02
-1.3052E-05,-4.726E-02
-1.3052E-05,-4.726E-02
-1.3046E-05,-4.726E-02
-1.3046E-05,-4.726E-02
-1.3040E-05,-5.126E-02
-1.3040E-05,-4.326E-02
-1.3034E-05,-5.126E-02
-1.3034E-05,-4.326E-02
-1.3028E-05,-4.726E-02
-1.3028E-05,-4.326E-02
-1.3022E-05,-4.726E-02
-1.3022E-05,-4.326E-02
-1.3016E-05,-4.726E-02
-1.3016E-05,-4.326E-02
-1.3010E-05,-4.726E-02
-1.3010E-05,-4.326E-02
-1.3004E-05,-4.326E-02
-1.3004E-05,-3.926E-02
-1.2998E-05,-4.326E-02
-1.2998E-05,-3.926E-02
-1.2992E-05,-4.326E-02
-1.2992E-05,-3.926E-02
-1.2986E-05,-4.326E-02
-1.2986E-05,-3.926E-02
-1.2980E-05,-4.326E-02
-1.2980E-05,-3.926E-02
-1.2974E-05,-4.326E-02
-1.2974E-05,-3.926E-02
-1.2968E-05,-3.926E-02
-1.2968E-05,-3.926E-02
-1.2962E-05,-3.926E-02
-1.2962E-05,-3.926E-02
-1.2956E-05,-3.926E-02
-1.2956E-05,-3.526E-02
-1.2950E-05,-3.926E-02
-1.2950E-05,-3.526E-02
-1.2944E-05,-3.926E-02
-1.2944E-05,-3.526E-02
-1.2938E-05,-3.926E-02
-1.2938E-05,-3.526E-02
-1.2932E-05,-3.926E-02
-1.2932E-05,-3.126E-02
-1.2926E-05,-3.526E-02
-1.2926E-05,-3.126E-02
-1.2920E-05,-3.526E-02
-1.2920E-05,-3.126E-02
-1.2914E-05,-3.526E-02
-1.2914E-05,-3.126E-02
-1.2908E-05,-3.126E-02
-1.2908E-05,-3.126E-02
-1.2902E-05,-3.126E-02
-1.2902E-05,-2.726E-02
-1.2896E-05,-3.126E-02
-1.2896E-05,-2.726E-02
-1.2890E-05,-3.126E-02
-1.2890E-05,-2.726E-02
-1.2884E-05,-2.726E-02
-1.2884E-05,-2.326E-02
-1.2878E-05,-3.126E-02
-1.2878E-05,-2.326E-02
-1.2872E-05,-2.726E-02
-1.2872E-05,-2.326E-02
-1.2866E-05,-2.726E-02
-1.2866E-05,-2.326E-02
-1.2860E-05,-2.326E-02
-1.2860E-05,-2.326E-02
-1.2854E-05,-2.326E-02
-1.2854E-05,-1.926E-02
-1.2848E-05,-2.326E-02
-1.2848E-05,-1.926E-02
-1.2842E-05,-2.326E-02
-1.2842E-05,-1.926E-02
-1.2836E-05,-2.326E-02
-1.2836E-05,-1.926E-02
-1.2830E-05,-1.926E-02
-1.2830E-05,-1.526E-02
-1.2824E-05,-1.926E-02
-1.2824E-05,-1.526E-02
-1.2818E-05,-1.926E-02
-1.2818E-05,-1.526E-02
-1.2812E-05,-1.926E-02
-1.2812E-05,-1.126E-02
-1.2806E-05,-1.526E-02
-1.2806E-05,-1.126E-02
-1.2800E-05,-1.526E-02
-1.2800E-05,-1.126E-02
-1.2794E-05,-1.526E-02
-1.2794E-05,-1.126E-02
-1.2788E-05,-1.126E-02
-1.2788E-05,-7.263E-03
-1.2782E-05,-1.126E-02
-1.2782E-05,-7.263E-03
-1.2776E-05,-1.126E-02
-1.2776E-05,-3.263E-03
-1.2770E-05,-7.263E-03
-1.2770E-05,-3.263E-03
-1.2764E-05,-7.263E-03
-1.2764E-05,-3.263E-03
-1.2758E-05,-7.263E-03
-1.2758E-05,-3.263E-03
-1.2752E-05,-7.263E-03
-1.2752E-05,-3.263E-03
-1.2746E-05,-3.263E-03
-1.2746E-05,7.367E-04
-1.2740E-05,-3.263E-03
-1.2740E-05,7.367E-04
-1.2734E-05,7.367E-04
-1.2734E-05,7.367E-04
-1.2728E-05,7.367E-04
-1.2728E-05,4.737E-03
-1.2722E-05,7.367E-04
-1.2722E-05,4.737E-03
-1.2716E-05,7.367E-04
-1.2716E-05,4.737E-03
